day_index,temperature,temperature_scaled
0,20.248357076505616,-0.25310812209326633
1,23.907288076508557,0.2890832821333643
2,20.491499797629565,-0.2170785021322526
3,21.012983493035943,-0.13980347915602012
4,20.218187241237963,-0.2575787790553795
5,20.301967252511385,-0.24516400491549462
6,21.292384492504148,-0.09840099841946938
7,20.970202469298567,-0.1461428999689303
8,20.435413715245687,-0.22538950656640588
9,21.02504963722537,-0.13801548160655544
10,20.605626503492136,-0.20016686348387766
11,20.687977362067308,-0.18796386549071922
12,21.12526554945446,-0.12316518621227202
13,20.13101588795125,-0.2704960924583436
14,20.308492253306827,-0.24419711066581962
15,20.97302027315713,-0.1457253493152263
16,20.830873206795527,-0.16678912928736328
17,21.57744318165027,-0.05616014420412216
18,21.04923841002532,-0.13443111647616224
19,20.87992388544837,-0.1595206521455333
20,22.40161394408144,0.06596795906011797
21,21.638497955167797,-0.04711286416845609
22,21.867623671184305,-0.013160326197304709
23,21.203830060804776,-0.11152326054289695
24,21.72622271142216,-0.03411354584871895
25,22.135944845539104,0.02660031271800971
26,21.58691002859261,-0.05475731834125106
27,22.432027125385623,0.07047467577008082
28,22.025472355800925,0.01023016680940773
29,22.26139496048256,0.04518988819279434
30,22.1876694898743,0.03426502613982606
31,23.49576796265285,0.22810299351935384
32,22.64380574633755,0.10185666900226022
33,22.202438109225664,0.03645348458973909
34,23.223113297322257,0.18770020487304792
35,22.281768675792637,0.04820892662595321
36,26.5660246199857,0.6830628625013385
37,22.07243936098995,0.01718987894820901
38,22.467904410888767,0.07579107988012655
39,23.309930957939645,0.2005651070321143
40,23.66001083969414,0.2524409971977967
41,27.177895561961684,0.7737317396228701
42,23.390808473716472,0.21254978065655925
43,23.376647529040326,0.2104513692683344
44,22.866257262182668,0.13482020391131172
45,23.32366164828256,0.20259976203873228
46,23.53107099047797,0.23333430239889805
47,24.367493772884742,0.35727794684584396
48,24.088014299268483,0.31586383757392894
49,23.111682351915466,0.17118803211975994
50,24.231961058664133,0.3371943014745976
51,23.95380855596145,0.2959768267451213
52,23.884027924728905,0.2856365228597065
53,24.604169553678737,0.3923492761316455
54,24.88937158055592,0.4346113705632423
55,29.510354728837825,1.1193625566535372
56,24.104416441369487,0.3182943563396725
57,24.444021436331955,0.36861804626466155
58,24.838538582957963,0.4270787840376523
59,25.234630275407003,0.4857728427480449
60,24.580887842051904,0.38889932205496525
61,24.80092395270264,0.4215049349550698
62,24.4135205152227,0.3640983280064
63,24.44117020687724,0.3681955425055517
64,25.517767801206585,0.5277290131984868
65,25.861497053574556,0.5786638479944998
66,25.21887985499915,0.4834388980636314
67,25.82778994308882,0.5736690269479513
68,25.577605787459454,0.5365959860363213
69,25.144612907755803,0.47243379837373184
70,25.71787138080981,0.5573809636768536
71,31.89960330832367,1.473408599707334
72,25.6580898426512,0.548522355487462
73,26.527143424745063,0.6773013300085109
74,24.50336404994237,0.3774116132939068
75,26.29219432183221,0.6424858650462023
76,25.99235975463093,0.5980554767643746
77,25.86650762910448,0.5794063301518704
78,26.128643988518007,0.6182504845808998
79,27.358161235384664,0.8004440494770287
80,26.10514514982619,0.6147683559624586
81,26.4589932852188,0.6672026372898027
82,27.0843985565642,0.7598770720581071
83,26.1508850197658,0.6215462275079129
84,26.0698914444494,0.6095443558317052
85,26.28692285734504,0.6417047235782088
86,27.05870611341634,0.7560698885314594
87,26.82812038523791,0.7219010015654078
88,26.461136195611694,0.6675201801992082
89,27.044448796124428,0.7539571963590737
90,26.89767560825964,0.732207903783957
91,27.394299745299357,0.8057991626063251
92,26.619305506282068,0.6909581845392352
93,26.86636592828885,0.7275683412042758
94,26.893513811431998,0.7315911962084155
95,26.416683065971142,0.6609329817026912
96,27.35487095883732,0.7999564863987699
97,27.395202262796676,0.8059329003644874
98,27.32458462106219,0.7954685657445769
99,27.261573021098137,0.7861313172785498
100,26.727501346356323,0.7069909696508685
101,27.28066166212956,0.7889599295386873
102,27.37489822661972,0.8029241871949186
103,27.19985768258561,0.7769861527344788
104,27.574560117591457,0.8325106869229603
105,27.910897072487145,0.8823501088382837
106,28.705091508088625,1.000036229802958
107,27.90186888644469,0.8810122850673585
108,27.995387411806856,0.8948701415252356
109,30.508995491319563,1.267344149454137
110,27.00962893539378,0.7487974846332965
111,28.006120498959824,0.8964606026722617
112,28.099291856593148,0.9102670147715533
113,29.350030044348408,1.0956051625361192
114,28.07089020384377,0.9060583724149388
115,28.36593209737143,0.9497785678920653
116,28.245312943696423,0.9319048587929792
117,27.725259535563872,0.8548417800882958
118,28.92735571285021,1.0329720083920877
119,28.777669341503984,1.0107910315237796
120,33.713050247014614,1.7421306232105205
121,28.036751620333646,0.9009996143974612
122,29.236820199356096,1.0788293870900636
123,27.877875363749997,0.877456852685013
124,28.915004399935224,1.0311417536828804
125,29.7589727243593,1.1562035192482651
126,28.21003694431872,0.9266775550700943
127,28.463104653792374,0.9641778896661355
128,28.836412951391026,1.0194958363790696
129,33.446313514740645,1.7026047716898631
130,28.090067774689818,0.9089001625625709
131,28.93815391005266,1.0345721177421427
132,28.4105677597554,0.9563928146396891
133,29.215734627655312,1.0757048636351638
134,28.55581407706102,0.9779158509414443
135,29.826447593364087,1.1662021483494107
136,28.69517182944462,0.9985663019760967
137,28.96044720829427,1.0378756057495557
138,29.56227503471873,1.127056263791885
139,28.57347930418141,0.9805335374456119
140,29.335390695885884,1.0934358598354528
141,29.90733330020748,1.178188035750744
142,28.481471172585792,0.966899495680392
143,31.849813305880367,1.4660305673418261
144,29.4760961422979,1.1142860162260502
145,33.412850356148304,1.6976461001688574
146,28.78599410806863,1.0120246204801004
147,28.77240815064382,1.0100114124327462
148,29.721111335204355,1.150593104689512
149,31.75957257512957,1.4526584243513812
150,29.63839878767244,1.1383365105385275
151,32.82650196582459,1.610759231541003
152,29.223477631222917,1.0768522452002296
153,29.703778386251575,1.1480246561639482
154,29.757675527498503,1.1560112967145486
155,29.276775891881734,1.0847501418234284
156,30.5889741201974,1.2791956233134034
157,32.51340113676852,1.5643630086632567
158,29.10266832981731,1.0589503594383247
159,30.046691864770672,1.1988386071366117
160,29.250486225211397,1.0808544599183505
161,30.150097015684405,1.2141614935146654
162,30.353894494296405,1.244360817062007
163,29.38161060614871,1.1002848652003008
164,30.290306740367352,1.2349381923679685
165,30.030986728220476,1.1965113727504713
166,34.67537550261669,1.8847308749390228
167,30.80287552693952,1.3108921773308115
168,29.7456880593895,1.1542349576233943
169,29.50472359557478,1.118528118384197
170,29.449349573557768,1.110322629197586
171,29.49802142723338,1.1175349709145168
172,29.87849933642305,1.173915332244259
173,30.098052858284856,1.2064494336856522
174,30.07555127586344,1.2031150815018097
175,30.359828147887384,1.2452400837037352
